i_type, w_type, o_type, H, W, C, FH, FW, K, SH, SW, has_bias, time(us), GPOS/s
NPU_INT8,NPU_INT8,NPU_INT8,78,82,32,5,5,128,1,1,0,48060,24.596451
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,5,5,128,1,1,0,112534,25.041748
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,5,5,32,1,1,0,28290,24.903217
NPU_INT8,NPU_INT8,NPU_INT8,84,90,128,5,5,8,1,1,0,14571,24.175144
NPU_INT8,NPU_INT8,NPU_INT8,84,90,32,5,5,32,1,1,0,14203,24.801521
NPU_INT8,NPU_INT8,NPU_INT8,84,90,8,5,5,128,1,1,0,17518,20.108231
NPU_INT8,NPU_INT8,NPU_INT8,92,98,16,5,5,128,1,1,0,34408,24.617901
NPU_INT8,NPU_INT8,NPU_INT8,92,98,128,5,5,16,1,1,0,36805,23.01461
NPU_INT8,NPU_INT8,NPU_INT8,92,98,64,5,5,16,1,1,0,17268,24.526661
NPU_INT8,NPU_INT8,NPU_INT8,92,98,8,5,5,32,1,1,0,4535,23.347651
NPU_INT8,NPU_INT8,NPU_INT8,106,102,16,5,5,32,1,1,0,10664,23.996399
NPU_INT8,NPU_INT8,NPU_INT8,106,108,16,5,5,8,1,1,0,3007,22.577721
NPU_INT8,NPU_INT8,NPU_INT8,114,108,32,5,5,8,1,1,0,6137,23.860519
NPU_INT8,NPU_INT8,NPU_INT8,114,112,32,5,5,16,1,1,0,12457,24.414227
NPU_INT8,NPU_INT8,NPU_INT8,122,116,8,5,5,16,1,1,0,3643,23.217789
NPU_INT8,NPU_INT8,NPU_INT8,122,120,16,5,5,16,1,1,0,7353,23.827881
NPU_INT8,NPU_INT8,NPU_INT8,128,128,16,5,5,64,1,1,0,31533,24.96595
NPU_INT8,NPU_INT8,NPU_INT8,112,104,32,5,5,64,1,1,0,44627,24.78141
NPU_INT8,NPU_INT8,NPU_INT8,112,112,8,5,5,8,1,1,0,1972,18.927383
NPU_INT8,NPU_INT8,NPU_INT8,224,224,8,5,5,8,1,1,0,7223,21.442616
NPU_INT8,NPU_INT8,NPU_INT8,2,2,8,1,1,8,2,2,0,33,0.003879
NPU_INT8,NPU_INT8,NPU_INT8,2,4,64,1,1,8,2,2,0,43,0.047628
NPU_INT8,NPU_INT8,NPU_INT8,6,8,256,1,1,8,2,2,0,125,0.393216
NPU_INT8,NPU_INT8,NPU_INT8,8,8,16,1,1,16,2,2,0,41,0.199805
NPU_INT8,NPU_INT8,NPU_INT8,2,4,128,1,1,16,2,2,0,59,0.138847
NPU_INT8,NPU_INT8,NPU_INT8,4,6,512,1,1,16,2,2,0,188,0.522894
NPU_INT8,NPU_INT8,NPU_INT8,6,8,32,1,1,32,2,2,0,47,0.522894
NPU_INT8,NPU_INT8,NPU_INT8,2,2,128,1,1,32,2,2,0,67,0.122269
NPU_INT8,NPU_INT8,NPU_INT8,2,4,512,1,1,32,2,2,0,172,0.381023
NPU_INT8,NPU_INT8,NPU_INT8,4,6,8,1,1,64,2,2,0,40,0.1536
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,1,1,64,2,2,0,72,1.365333
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,1,1,64,2,2,0,210,2.496609
NPU_INT8,NPU_INT8,NPU_INT8,2,4,8,1,1,128,2,2,0,45,0.091022
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,1,1,128,2,2,0,93,2.114064
NPU_INT8,NPU_INT8,NPU_INT8,8,8,512,1,1,128,2,2,0,911,2.302033
NPU_INT8,NPU_INT8,NPU_INT8,2,2,16,1,1,256,2,2,0,63,0.130032
NPU_INT8,NPU_INT8,NPU_INT8,4,4,64,1,1,256,2,2,0,111,1.180829
NPU_INT8,NPU_INT8,NPU_INT8,6,6,128,1,1,256,2,2,0,216,2.730667
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,1,1,256,2,2,0,494,4.245247
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,1,1,8,2,2,0,41,0.124878
NPU_INT8,NPU_INT8,NPU_INT8,10,16,16,1,1,8,2,2,0,43,0.23814
NPU_INT8,NPU_INT8,NPU_INT8,10,16,32,1,1,8,2,2,0,55,0.372364
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,1,1,8,2,2,0,113,0.724956
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,1,1,8,2,2,0,194,0.844536
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,1,1,8,2,2,0,472,0.694237
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,1,1,8,2,2,0,1017,0.644405
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,1,1,16,2,2,0,47,0.435745
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,1,1,16,2,2,0,56,0.731429
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,1,1,16,2,2,0,77,1.063896
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,1,1,16,2,2,0,120,1.365333
NPU_INT8,NPU_INT8,NPU_INT8,18,22,128,1,1,16,2,2,0,240,1.6896
NPU_INT8,NPU_INT8,NPU_INT8,18,22,256,1,1,16,2,2,0,682,1.189161
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,1,1,16,2,2,0,1996,0.98501
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,1,1,32,2,2,0,59,1.041356
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,1,1,32,2,2,0,75,1.6384
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,1,1,32,2,2,0,108,2.275556
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,1,1,32,2,2,0,173,2.841156
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,1,1,32,2,2,0,369,2.664065
NPU_INT8,NPU_INT8,NPU_INT8,10,16,256,1,1,32,2,2,0,258,2.540155
NPU_INT8,NPU_INT8,NPU_INT8,10,16,512,1,1,32,2,2,0,668,1.962156
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,1,1,64,2,2,0,51,0.803137
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,1,1,64,2,2,0,77,2.127792
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,1,1,64,2,2,0,104,3.150769
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,1,1,64,2,2,0,160,4.096
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,1,1,64,2,2,0,274,4.783649
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,1,1,64,2,2,0,621,4.22132
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,1,1,64,2,2,0,2102,2.494234
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,1,1,128,2,2,0,88,1.861818
NPU_INT8,NPU_INT8,NPU_INT8,18,22,16,1,1,128,2,2,0,118,3.436475
NPU_INT8,NPU_INT8,NPU_INT8,18,22,32,1,1,128,2,2,0,161,5.037317
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,1,1,128,2,2,0,285,6.898527
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,1,1,128,2,2,0,538,7.308848
NPU_INT8,NPU_INT8,NPU_INT8,20,24,256,1,1,128,2,2,0,1501,5.239388
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,1,1,128,2,2,0,6128,2.566684
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,1,1,256,2,2,0,173,2.841156
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,1,1,256,2,2,0,208,4.726154
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,1,1,256,2,2,0,280,7.021715
NPU_INT8,NPU_INT8,NPU_INT8,10,14,64,1,1,256,2,2,0,192,5.973332
NPU_INT8,NPU_INT8,NPU_INT8,10,14,128,1,1,256,2,2,0,342,6.7069
NPU_INT8,NPU_INT8,NPU_INT8,10,14,256,1,1,256,2,2,0,958,4.788643
NPU_INT8,NPU_INT8,NPU_INT8,14,20,512,1,1,256,2,2,0,36601,0.501355
NPU_INT8,NPU_INT8,NPU_INT8,26,32,128,1,1,128,2,2,0,3735,1.824831
NPU_INT8,NPU_INT8,NPU_INT8,26,32,256,1,1,128,2,2,0,4257,3.202135
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,1,1,128,2,2,0,17117,1.592743
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,1,1,256,2,2,0,31478,1.732193
NPU_INT8,NPU_INT8,NPU_INT8,28,32,128,1,1,256,2,2,0,1484,9.892227
NPU_INT8,NPU_INT8,NPU_INT8,28,32,256,1,1,256,2,2,0,32095,0.914788
NPU_INT8,NPU_INT8,NPU_INT8,36,42,64,1,1,8,2,2,0,470,0.823557
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,1,1,16,2,2,0,4928,0.628364
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,1,1,8,2,2,0,2483,0.623555
NPU_INT8,NPU_INT8,NPU_INT8,42,46,512,1,1,64,2,2,0,51120,0.619208
NPU_INT8,NPU_INT8,NPU_INT8,46,52,512,1,1,8,2,2,0,10024,0.488709
NPU_INT8,NPU_INT8,NPU_INT8,56,64,16,1,1,256,2,2,0,1341,5.473551
NPU_INT8,NPU_INT8,NPU_INT8,56,64,512,1,1,16,2,2,0,21354,0.687462
NPU_INT8,NPU_INT8,NPU_INT8,56,64,32,1,1,256,2,2,0,2138,6.86626
NPU_INT8,NPU_INT8,NPU_INT8,64,66,64,1,1,256,2,2,0,4625,7.481731
NPU_INT8,NPU_INT8,NPU_INT8,64,66,256,1,1,64,2,2,0,6231,5.553364
NPU_INT8,NPU_INT8,NPU_INT8,68,76,128,1,1,32,2,2,0,3295,3.212159
NPU_INT8,NPU_INT8,NPU_INT8,68,76,256,1,1,32,2,2,0,8694,2.434798
NPU_INT8,NPU_INT8,NPU_INT8,68,76,512,1,1,32,2,2,0,19345,2.188486
NPU_INT8,NPU_INT8,NPU_INT8,68,76,8,1,1,64,2,2,0,681,1.942743
NPU_INT8,NPU_INT8,NPU_INT8,78,82,64,1,1,64,2,2,0,4025,3.254412
NPU_INT8,NPU_INT8,NPU_INT8,78,82,128,1,1,64,2,2,0,7648,3.425473
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,1,1,256,2,2,0,2702,2.423947
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,1,1,8,2,2,0,432,0.473778
NPU_INT8,NPU_INT8,NPU_INT8,78,82,32,1,1,128,2,2,0,1987,6.592354
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,1,1,128,2,2,0,3412,9.075545
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,1,1,32,2,2,0,2448,3.162353
NPU_INT8,NPU_INT8,NPU_INT8,84,90,128,1,1,8,2,2,0,4073,0.950336
NPU_INT8,NPU_INT8,NPU_INT8,84,90,32,1,1,32,2,2,0,1292,2.995914
NPU_INT8,NPU_INT8,NPU_INT8,84,90,8,1,1,128,2,2,0,1404,2.756923
NPU_INT8,NPU_INT8,NPU_INT8,92,98,16,1,1,128,2,2,0,2204,4.188922
NPU_INT8,NPU_INT8,NPU_INT8,92,98,128,1,1,16,2,2,0,6466,1.427835
NPU_INT8,NPU_INT8,NPU_INT8,92,98,64,1,1,16,2,2,0,2588,1.783691
NPU_INT8,NPU_INT8,NPU_INT8,92,98,8,1,1,32,2,2,0,882,1.308444
NPU_INT8,NPU_INT8,NPU_INT8,106,102,16,1,1,32,2,2,0,1299,2.130771
NPU_INT8,NPU_INT8,NPU_INT8,106,108,16,1,1,8,2,2,0,1028,0.712716
NPU_INT8,NPU_INT8,NPU_INT8,114,108,32,1,1,8,2,2,0,1796,0.87747
NPU_INT8,NPU_INT8,NPU_INT8,114,112,32,1,1,16,2,2,0,1800,1.815893
NPU_INT8,NPU_INT8,NPU_INT8,122,116,8,1,1,16,2,2,0,895,1.011987
NPU_INT8,NPU_INT8,NPU_INT8,122,120,16,1,1,16,2,2,0,1222,1.533486
NPU_INT8,NPU_INT8,NPU_INT8,128,128,16,1,1,64,2,2,0,1972,4.253858
NPU_INT8,NPU_INT8,NPU_INT8,112,104,32,1,1,64,2,2,0,2211,5.394642
NPU_INT8,NPU_INT8,NPU_INT8,112,112,8,1,1,8,2,2,0,611,0.656969
NPU_INT8,NPU_INT8,NPU_INT8,224,224,8,1,1,8,2,2,0,2360,0.680353
NPU_INT8,NPU_INT8,NPU_INT8,6,8,256,3,3,8,2,2,0,181,1.222011
NPU_INT8,NPU_INT8,NPU_INT8,8,8,16,3,3,16,2,2,0,47,0.882383
NPU_INT8,NPU_INT8,NPU_INT8,4,6,512,3,3,16,2,2,0,529,0.55749
NPU_INT8,NPU_INT8,NPU_INT8,6,8,32,3,3,32,2,2,0,77,1.43626
NPU_INT8,NPU_INT8,NPU_INT8,4,6,8,3,3,64,2,2,0,47,0.39217
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,3,3,64,2,2,0,190,2.328253
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,3,3,64,2,2,0,965,2.750474
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,3,3,128,2,2,0,323,2.739121
NPU_INT8,NPU_INT8,NPU_INT8,8,8,512,3,3,128,2,2,0,8771,1.210447
NPU_INT8,NPU_INT8,NPU_INT8,4,4,64,3,3,256,2,2,0,569,0.518299
NPU_INT8,NPU_INT8,NPU_INT8,6,6,128,3,3,256,2,2,0,1311,1.799615
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,3,3,256,2,2,0,3721,2.85322
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,3,3,8,2,2,0,41,0.786732
NPU_INT8,NPU_INT8,NPU_INT8,10,16,16,3,3,8,2,2,0,49,1.316571
NPU_INT8,NPU_INT8,NPU_INT8,10,16,32,3,3,8,2,2,0,65,1.984985
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,3,3,8,2,2,0,147,3.949715
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,3,3,8,2,2,0,259,4.483459
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,3,3,8,2,2,0,752,3.088341
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,3,3,8,2,2,0,8461,0.548973
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,3,3,16,2,2,0,53,2.738717
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,3,3,16,2,2,0,70,4.1472
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,3,3,16,2,2,0,108,5.376
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,3,3,16,2,2,0,184,6.310957
NPU_INT8,NPU_INT8,NPU_INT8,18,22,128,3,3,16,2,2,0,468,6.301538
NPU_INT8,NPU_INT8,NPU_INT8,18,22,256,3,3,16,2,2,0,1448,4.07337
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,3,3,16,2,2,0,26000,0.561467
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,3,3,32,2,2,0,79,5.774582
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,3,3,32,2,2,0,117,7.798154
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,3,3,32,2,2,0,192,9.504001
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,3,3,32,2,2,0,346,10.547792
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,3,3,32,2,2,0,976,7.478558
NPU_INT8,NPU_INT8,NPU_INT8,10,16,256,3,3,32,2,2,0,1027,4.020222
NPU_INT8,NPU_INT8,NPU_INT8,10,16,512,3,3,32,2,2,0,9323,0.885717
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,3,3,64,2,2,0,68,3.794824
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,3,3,64,2,2,0,137,8.476029
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,3,3,64,2,2,0,230,10.09753
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,3,3,64,2,2,0,385,12.064583
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,3,3,64,2,2,0,1618,5.741488
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,3,3,64,2,2,0,5201,3.572286
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,3,3,64,2,2,0,66577,0.558134
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,3,3,128,2,2,0,141,8.235575
NPU_INT8,NPU_INT8,NPU_INT8,18,22,16,3,3,128,2,2,0,257,11.475176
NPU_INT8,NPU_INT8,NPU_INT8,18,22,32,3,3,128,2,2,0,422,13.976873
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,3,3,128,2,2,0,888,16.439352
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,3,3,128,2,2,0,3730,7.827423
NPU_INT8,NPU_INT8,NPU_INT8,20,24,256,3,3,128,2,2,0,18666,3.128286
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,3,3,128,2,2,0,207768,0.562094
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,3,3,256,2,2,0,320,11.4048
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,3,3,256,2,2,0,457,15.971712
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,3,3,256,2,2,0,779,18.739595
NPU_INT8,NPU_INT8,NPU_INT8,10,14,64,3,3,256,2,2,0,737,9.603647
NPU_INT8,NPU_INT8,NPU_INT8,10,14,128,3,3,256,2,2,0,1761,8.038486
NPU_INT8,NPU_INT8,NPU_INT8,10,14,256,3,3,256,2,2,0,7437,3.806851
NPU_INT8,NPU_INT8,NPU_INT8,14,20,512,3,3,256,2,2,0,228551,0.557433
NPU_INT8,NPU_INT8,NPU_INT8,26,32,128,3,3,128,2,2,0,6009,8.834108
NPU_INT8,NPU_INT8,NPU_INT8,26,32,256,3,3,128,2,2,0,29334,3.619292
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,3,3,128,2,2,0,142637,1.48865
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,3,3,256,2,2,0,285234,1.488859
NPU_INT8,NPU_INT8,NPU_INT8,28,32,128,3,3,256,2,2,0,14348,8.016148
NPU_INT8,NPU_INT8,NPU_INT8,28,32,256,3,3,256,2,2,0,71237,3.2291
NPU_INT8,NPU_INT8,NPU_INT8,36,42,64,3,3,8,2,2,0,500,6.26688
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,3,3,16,2,2,0,6432,3.897314
NPU_INT8,NPU_INT8,NPU_INT8,36,42,256,3,3,8,2,2,0,3290,3.809653
NPU_INT8,NPU_INT8,NPU_INT8,42,46,512,3,3,64,2,2,0,151112,1.717419
NPU_INT8,NPU_INT8,NPU_INT8,46,52,512,3,3,8,2,2,0,43627,0.929479
NPU_INT8,NPU_INT8,NPU_INT8,56,64,16,3,3,256,2,2,0,3076,20.061878
NPU_INT8,NPU_INT8,NPU_INT8,56,64,512,3,3,16,2,2,0,118628,1.040401
NPU_INT8,NPU_INT8,NPU_INT8,56,64,32,3,3,256,2,2,0,6222,19.836174
NPU_INT8,NPU_INT8,NPU_INT8,64,66,64,3,3,256,2,2,0,16525,17.703642
NPU_INT8,NPU_INT8,NPU_INT8,64,66,256,3,3,64,2,2,0,63753,4.588846
NPU_INT8,NPU_INT8,NPU_INT8,68,76,128,3,3,32,2,2,0,14357,6.270244
NPU_INT8,NPU_INT8,NPU_INT8,68,76,256,3,3,32,2,2,0,66375,2.712524
NPU_INT8,NPU_INT8,NPU_INT8,68,76,512,3,3,32,2,2,0,635859,0.566301
NPU_INT8,NPU_INT8,NPU_INT8,68,76,8,3,3,64,2,2,0,804,13.995941
NPU_INT8,NPU_INT8,NPU_INT8,78,82,64,3,3,64,2,2,0,5312,21.096869
NPU_INT8,NPU_INT8,NPU_INT8,78,82,128,3,3,64,2,2,0,21615,10.369332
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,3,3,256,2,2,0,3098,18.086922
NPU_INT8,NPU_INT8,NPU_INT8,78,82,8,3,3,8,2,2,0,358,4.891173
NPU_INT8,NPU_INT8,NPU_INT8,78,82,32,3,3,128,2,2,0,5115,21.909397
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,3,3,128,2,2,0,11320,23.499172
NPU_INT8,NPU_INT8,NPU_INT8,84,90,64,3,3,32,2,2,0,2964,22.436794
NPU_INT8,NPU_INT8,NPU_INT8,84,90,128,3,3,8,2,2,0,6271,5.302397
NPU_INT8,NPU_INT8,NPU_INT8,84,90,32,3,3,32,2,2,0,1584,20.992001
NPU_INT8,NPU_INT8,NPU_INT8,84,90,8,3,3,128,2,2,0,1622,20.500202
NPU_INT8,NPU_INT8,NPU_INT8,92,98,16,3,3,128,2,2,0,3423,23.262119
NPU_INT8,NPU_INT8,NPU_INT8,92,98,128,3,3,16,2,2,0,13063,6.095555
NPU_INT8,NPU_INT8,NPU_INT8,92,98,64,3,3,16,2,2,0,2776,14.341902
NPU_INT8,NPU_INT8,NPU_INT8,92,98,8,3,3,32,2,2,0,822,12.108612
NPU_INT8,NPU_INT8,NPU_INT8,106,102,16,3,3,32,2,2,0,1378,17.38868
NPU_INT8,NPU_INT8,NPU_INT8,106,108,16,3,3,8,2,2,0,1050,6.047451
NPU_INT8,NPU_INT8,NPU_INT8,114,108,32,3,3,8,2,2,0,1901,7.194395
NPU_INT8,NPU_INT8,NPU_INT8,114,112,32,3,3,16,2,2,0,2100,13.516801
NPU_INT8,NPU_INT8,NPU_INT8,122,116,8,3,3,16,2,2,0,887,8.883517
NPU_INT8,NPU_INT8,NPU_INT8,122,120,16,3,3,16,2,2,0,1354,12.047503
NPU_INT8,NPU_INT8,NPU_INT8,128,128,16,3,3,64,2,2,0,3413,21.434692
NPU_INT8,NPU_INT8,NPU_INT8,112,104,32,3,3,64,2,2,0,4612,22.420536
NPU_INT8,NPU_INT8,NPU_INT8,112,112,8,3,3,8,2,2,0,776,4.490721
NPU_INT8,NPU_INT8,NPU_INT8,224,224,8,3,3,8,2,2,0,2764,5.135236
NPU_INT8,NPU_INT8,NPU_INT8,2,2,8,5,5,8,2,2,0,38,0.084211
NPU_INT8,NPU_INT8,NPU_INT8,6,8,256,5,5,8,2,2,0,287,0.713589
NPU_INT8,NPU_INT8,NPU_INT8,8,8,16,5,5,16,2,2,0,59,0.867797
NPU_INT8,NPU_INT8,NPU_INT8,6,8,32,5,5,32,2,2,0,127,0.806299
NPU_INT8,NPU_INT8,NPU_INT8,2,2,128,5,5,32,2,2,0,411,0.498297
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,5,5,64,2,2,0,409,1.001467
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,5,5,64,2,2,0,2390,1.371046
NPU_INT8,NPU_INT8,NPU_INT8,6,8,64,5,5,128,2,2,0,791,1.035651
NPU_INT8,NPU_INT8,NPU_INT8,8,8,512,5,5,128,2,2,0,9089,1.442095
NPU_INT8,NPU_INT8,NPU_INT8,2,2,16,5,5,256,2,2,0,377,0.543236
NPU_INT8,NPU_INT8,NPU_INT8,6,6,128,5,5,256,2,2,0,4220,0.388246
NPU_INT8,NPU_INT8,NPU_INT8,8,8,256,5,5,256,2,2,0,9502,1.379415
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,5,5,8,2,2,0,45,1.28
NPU_INT8,NPU_INT8,NPU_INT8,10,16,16,5,5,8,2,2,0,57,2.021053
NPU_INT8,NPU_INT8,NPU_INT8,10,16,32,5,5,8,2,2,0,82,2.809756
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,5,5,8,2,2,0,196,6.269388
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,5,5,8,2,2,0,472,5.206779
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,5,5,8,2,2,0,855,5.748773
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,5,5,8,2,2,0,1279,7.686005
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,5,5,16,2,2,0,67,4.585075
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,5,5,16,2,2,0,97,6.334021
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,5,5,16,2,2,0,161,7.632298
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,5,5,16,2,2,0,287,8.563066
NPU_INT8,NPU_INT8,NPU_INT8,18,22,128,5,5,16,2,2,0,971,6.643872
NPU_INT8,NPU_INT8,NPU_INT8,18,22,256,5,5,16,2,2,0,2944,4.382609
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,5,5,16,2,2,0,3567,9.186432
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,5,5,32,2,2,0,114,8.982456
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,5,5,32,2,2,0,186,11.010754
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,5,5,32,2,2,0,332,12.337349
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,5,5,32,2,2,0,735,11.145578
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,5,5,32,2,2,0,2053,7.980516
NPU_INT8,NPU_INT8,NPU_INT8,10,16,256,5,5,32,2,2,0,1705,4.324223
NPU_INT8,NPU_INT8,NPU_INT8,10,16,512,5,5,32,2,2,0,3100,4.756645
NPU_INT8,NPU_INT8,NPU_INT8,10,16,8,5,5,64,2,2,0,101,4.562376
NPU_INT8,NPU_INT8,NPU_INT8,16,20,16,5,5,64,2,2,0,237,10.369621
NPU_INT8,NPU_INT8,NPU_INT8,16,20,32,5,5,64,2,2,0,392,12.538776
NPU_INT8,NPU_INT8,NPU_INT8,16,20,64,5,5,64,2,2,0,791,12.427813
NPU_INT8,NPU_INT8,NPU_INT8,16,20,128,5,5,64,2,2,0,2679,7.338858
NPU_INT8,NPU_INT8,NPU_INT8,16,20,256,5,5,64,2,2,0,7947,4.947981
NPU_INT8,NPU_INT8,NPU_INT8,16,20,512,5,5,64,2,2,0,9573,8.215105
NPU_INT8,NPU_INT8,NPU_INT8,16,20,8,5,5,128,2,2,0,239,10.282846
NPU_INT8,NPU_INT8,NPU_INT8,18,22,16,5,5,128,2,2,0,444,14.52973
NPU_INT8,NPU_INT8,NPU_INT8,18,22,32,5,5,128,2,2,0,728,17.723078
NPU_INT8,NPU_INT8,NPU_INT8,20,24,64,5,5,128,2,2,0,2648,12.374622
NPU_INT8,NPU_INT8,NPU_INT8,20,24,128,5,5,128,2,2,0,8030,8.161394
NPU_INT8,NPU_INT8,NPU_INT8,20,24,256,5,5,128,2,2,0,28361,4.621558
NPU_INT8,NPU_INT8,NPU_INT8,20,24,512,5,5,128,2,2,0,30096,8.71026
NPU_INT8,NPU_INT8,NPU_INT8,20,24,8,5,5,256,2,2,0,506,16.189724
NPU_INT8,NPU_INT8,NPU_INT8,20,24,16,5,5,256,2,2,0,849,19.297997
NPU_INT8,NPU_INT8,NPU_INT8,20,24,32,5,5,256,2,2,0,1524,21.501312
NPU_INT8,NPU_INT8,NPU_INT8,10,14,64,5,5,256,2,2,0,1892,6.494715
NPU_INT8,NPU_INT8,NPU_INT8,10,14,128,5,5,256,2,2,0,5555,4.424122
NPU_INT8,NPU_INT8,NPU_INT8,10,14,256,5,5,256,2,2,0,12729,3.861419
NPU_INT8,NPU_INT8,NPU_INT8,14,20,512,5,5,256,2,2,0,34537,7.590237
NPU_INT8,NPU_INT8,NPU_INT8,26,32,128,5,5,128,2,2,0,21832,5.778527
NPU_INT8,NPU_INT8,NPU_INT8,26,32,256,5,5,128,2,2,0,87980,2.867852
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,5,5,128,2,2,0,53362,9.456676
NPU_INT8,NPU_INT8,NPU_INT8,26,32,512,5,5,256,2,2,0,106627,9.46528
